id_student,code_module,code_presentation,gender,age_band,highest_education,disability,num_of_prev_attempts,studied_credits,final_result,cutoff_dia,imd_band_ord,avg_clicks_por_dia,active_days,unique_activities,click_variance,clicks_2a_metade,ratio_metade,clicks_por_dia_ativo,weighted_score,num_late,dias_antes_prazo_media,score_variance,delta_score,score_por_submissao,target
612563,DDD,2014B,1,0,0,0,0,60,Fail,28,6.0,8.76923076923077,13.0,20.0,21.408284023668635,36.0,0.45569620253164556,8.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0
612625,DDD,2014B,0,0,0,0,0,60,Fail,28,4.0,7.294117647058823,17.0,17.0,32.44290657439446,43.0,0.524390243902439,6.888888888888889,5.4,0.0,3.0,0.0,0.0,2.7,0
612669,DDD,2014B,0,0,2,0,0,60,Withdrawn,72,3.0,17.964285714285715,56.0,83.0,318.99872448979596,280.0,0.38514442916093533,17.649122807017545,10.85,1.0,-4.0,6.25,-2.5,3.6166666666666667,1
612822,DDD,2014B,1,0,2,0,0,90,Withdrawn,207,1.0,9.88888888888889,36.0,32.0,161.15432098765436,13.0,0.0377906976744186,9.621621621621621,10.45,0.0,0.5,90.25,-9.5,3.483333333333333,1
612935,DDD,2014B,1,0,1,0,0,60,Withdrawn,51,1.0,11.583333333333334,12.0,30.0,58.576388888888886,49.0,0.5384615384615384,10.692307692307692,4.6,0.0,1.0,0.0,0.0,2.3,1
613063,DDD,2014B,1,0,2,0,0,90,Withdrawn,135,10.0,10.352941176470589,17.0,27.0,154.46366782006922,20.0,0.12738853503184713,9.777777777777779,5.7,1.0,-4.0,0.0,0.0,2.85,1
613105,DDD,2014B,1,0,2,0,0,60,Fail,28,1.0,21.8,5.0,27.0,690.96,40.0,0.5714285714285714,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0
613107,DDD,2014B,0,1,0,0,0,60,Pass,28,0.0,24.344827586206897,29.0,40.0,326.9155766944114,337.0,0.9108108108108108,23.533333333333335,8.8,0.0,3.0,0.0,0.0,4.4,0
613313,DDD,2014B,1,0,0,0,0,60,Distinction,28,10.0,15.866666666666667,15.0,34.0,244.91555555555558,52.0,0.27807486631016043,14.875,9.7,0.0,1.0,0.0,0.0,4.85,0
613370,DDD,2014B,1,0,0,0,0,60,Distinction,28,9.0,21.25,20.0,54.0,371.7875,110.0,0.34810126582278483,20.238095238095237,9.4,1.0,-0.5,169.0,-13.0,3.1333333333333333,0
613466,DDD,2014B,1,1,1,0,0,60,Distinction,28,8.0,21.666666666666668,21.0,69.0,656.2222222222222,194.0,0.7404580152671756,20.681818181818183,8.7,0.0,1.0,0.0,0.0,4.35,0
613667,DDD,2014B,1,0,0,0,0,60,Distinction,28,6.0,17.515151515151516,33.0,71.0,270.7346189164371,177.0,0.44029850746268656,17.0,18.740000000000002,1.0,8.333333333333334,13.555555555555555,0.3333333333333286,4.6850000000000005,0
613834,DDD,2014B,1,1,0,0,0,60,Pass,28,5.0,19.566666666666666,30.0,53.0,159.11222222222224,123.0,0.2645161290322581,18.93548387096774,6.7,0.0,3.0,0.0,0.0,3.35,0
613876,DDD,2014B,1,0,2,1,0,60,Fail,28,5.0,11.73913043478261,23.0,56.0,244.80151228733456,198.0,2.712328767123288,11.25,2.6,0.0,2.0,0.0,0.0,1.3,0
614025,DDD,2014B,1,0,0,0,0,60,Withdrawn,51,10.0,10.9,20.0,28.0,78.89,38.0,0.20994475138121546,10.380952380952381,3.3,1.0,-10.0,0.0,0.0,1.65,1
614074,DDD,2014B,1,0,2,0,0,70,Pass,28,0.0,29.470588235294116,34.0,116.0,972.0138408304498,493.0,0.9666666666666667,28.62857142857143,9.2,0.0,0.0,0.0,0.0,4.6,0
614176,DDD,2014B,1,1,1,0,0,60,Pass,28,10.0,13.458333333333334,24.0,43.0,149.3315972222222,119.0,0.5804878048780487,12.92,7.4,0.0,1.0,0.0,0.0,3.7,0
614217,DDD,2014B,1,1,1,0,0,60,Withdrawn,73,7.0,13.160919540229886,87.0,89.0,167.0085876601929,354.0,0.44696969696969696,13.011363636363637,16.175,0.0,4.333333333333333,1144.2222222222222,-20.333333333333336,4.04375,1
614241,DDD,2014B,0,0,2,1,0,60,Fail,28,5.0,10.0,8.0,19.0,62.0,16.0,0.24615384615384617,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0
614265,DDD,2014B,1,1,2,1,0,120,Distinction,28,6.0,17.35135135135135,37.0,100.0,220.87655222790355,151.0,0.30691056910569103,16.894736842105264,9.74,1.0,0.0,72.25,8.5,3.2466666666666666,0
614406,DDD,2014B,0,0,1,0,0,60,Withdrawn,115,1.0,12.117647058823529,51.0,70.0,237.0841983852364,129.0,0.26326530612244897,11.884615384615385,23.8,0.0,1.0,579.5555555555555,-10.666666666666671,5.95,1
614471,DDD,2014B,0,0,2,0,0,60,Withdrawn,155,5.0,10.846153846153847,91.0,45.0,129.07523245984783,532.0,1.1666666666666667,10.728260869565217,90.825,0.0,43.0,113.20987654320987,-5.888888888888886,9.0825,1
614633,DDD,2014B,1,0,0,0,0,90,Withdrawn,157,1.0,16.703703703703702,27.0,66.0,342.06035665294934,74.0,0.19576719576719576,16.107142857142858,41.25,1.0,-4.5,39.6875,-2.25,8.25,1
614649,DDD,2014B,1,0,2,0,0,60,Fail,28,8.0,5.25,8.0,13.0,3.1875,18.0,0.72,4.666666666666667,4.1,0.0,0.0,0.0,0.0,2.05,0
614650,DDD,2014B,0,1,1,0,0,60,Withdrawn,33,7.0,23.074074074074073,27.0,47.0,635.99451303155,202.0,0.4786729857819905,22.25,3.5,0.0,1.0,0.0,0.0,1.75,1
614804,DDD,2014B,1,0,0,1,0,90,Pass,28,1.0,9.76,25.0,41.0,74.0224,150.0,1.5789473684210527,9.384615384615385,10.76,2.0,-1.3333333333333333,548.6666666666666,-14.0,2.69,0
614808,DDD,2014B,1,0,0,0,0,60,Pass,28,8.0,5.0,3.0,6.0,0.6666666666666666,5.0,0.45454545454545453,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0
614930,DDD,2014B,1,0,0,0,0,60,Withdrawn,36,0.0,14.608695652173912,23.0,17.0,1218.6729678638942,81.0,0.31640625,14.0,7.55,0.0,0.5,342.25,-18.5,2.5166666666666666,1
614949,DDD,2014B,0,0,1,0,0,60,Pass,28,7.0,18.821428571428573,28.0,52.0,158.0752551020408,192.0,0.5714285714285714,18.17241379310345,8.0,0.0,1.0,0.0,0.0,4.0,0
615075,DDD,2014B,1,0,0,0,0,60,Distinction,28,4.0,11.916666666666666,12.0,25.0,119.24305555555554,46.0,0.46938775510204084,11.0,18.84,1.0,7.666666666666667,59.555555555555564,-7.333333333333329,4.71,0
615184,DDD,2014B,1,0,2,0,0,90,Fail,28,9.0,22.0,16.0,55.0,391.5,122.0,0.5281385281385281,20.705882352941178,7.0,0.0,4.0,0.0,0.0,3.5,0
615438,DDD,2014B,0,0,2,0,0,60,Withdrawn,45,7.0,15.933333333333334,15.0,68.0,129.79555555555555,52.0,0.2765957446808511,14.9375,7.9,0.0,1.0,0.0,0.0,3.95,1
616166,DDD,2014B,1,0,0,0,0,60,Withdrawn,11,6.0,2.5,4.0,5.0,2.75,4.0,0.5714285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
616334,DDD,2014B,1,0,2,0,0,90,Fail,28,6.0,11.045454545454545,22.0,34.0,153.86157024793386,18.0,0.07964601769911504,10.565217391304348,5.3,0.0,1.0,0.0,0.0,2.65,0
616542,DDD,2014B,1,0,0,0,0,70,Pass,28,9.0,12.333333333333334,27.0,29.0,173.7037037037037,109.0,0.48444444444444446,11.892857142857142,7.0,0.0,0.0,0.0,0.0,3.5,0
616658,DDD,2014B,1,0,2,0,0,70,Pass,28,0.0,16.291666666666668,24.0,48.0,174.53993055555557,146.0,0.5934959349593496,15.64,10.16,1.0,-1.0,16.0,4.0,3.3866666666666667,0
616862,DDD,2014B,0,0,0,1,0,60,Withdrawn,29,4.0,9.631578947368421,19.0,35.0,117.81163434903048,41.0,0.2867132867132867,9.15,0.0,0.0,0.0,0.0,0.0,0.0,1
616870,DDD,2014B,1,1,2,0,0,60,Pass,28,3.0,25.307692307692307,13.0,49.0,455.5976331360946,214.0,1.8448275862068966,23.5,8.98,1.0,0.0,72.25,-8.5,2.9933333333333336,0
616874,DDD,2014B,0,0,0,1,0,60,Withdrawn,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
616952,DDD,2014B,0,1,2,0,0,60,Pass,28,1.0,29.875,24.0,102.0,524.609375,203.0,0.3941747572815534,28.68,5.6,0.0,0.0,0.0,0.0,2.8,0
617265,DDD,2014B,1,0,2,0,0,60,Withdrawn,38,5.0,16.444444444444443,18.0,42.0,456.80246913580254,25.0,0.09191176470588236,15.578947368421053,5.3,0.0,1.0,0.0,0.0,2.65,1
617327,DDD,2014B,0,0,0,0,0,60,Pass,28,5.0,14.214285714285714,14.0,23.0,170.45408163265304,40.0,0.25,13.266666666666667,6.1,0.0,1.0,0.0,0.0,3.05,0
617401,DDD,2014B,1,0,0,0,0,60,Withdrawn,226,4.0,14.25,4.0,20.0,130.1875,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,1
617442,DDD,2014B,1,0,0,0,0,60,Pass,28,7.0,25.193548387096776,31.0,100.0,355.63995837669097,322.0,0.7,24.40625,9.3,0.0,1.0,0.0,0.0,4.65,0
617619,DDD,2014B,1,1,1,0,0,120,Fail,28,8.0,19.41025641025641,39.0,58.0,407.88297172912564,239.0,0.4605009633911368,18.925,7.0,0.0,5.0,0.0,0.0,3.5,0
617699,DDD,2014B,0,0,1,0,0,60,Pass,28,8.0,14.722222222222221,36.0,42.0,142.53395061728395,182.0,0.5214899713467048,14.324324324324325,6.6,0.0,4.0,0.0,0.0,3.3,0
617771,DDD,2014B,0,0,0,0,0,60,Withdrawn,39,0.0,16.0,9.0,50.0,279.55555555555554,71.0,0.9594594594594594,14.4,4.5,1.0,-3.0,0.0,0.0,2.25,1
617781,DDD,2014B,1,1,1,0,0,90,Pass,28,4.0,9.454545454545455,11.0,19.0,241.3388429752066,24.0,0.2962962962962963,8.666666666666666,7.5,1.0,-1.0,182.25,13.5,2.5,0
617801,DDD,2014B,1,1,0,0,0,60,Pass,28,5.0,19.210526315789473,19.0,45.0,689.5346260387811,125.0,0.5186721991701245,18.25,7.6,0.0,1.0,0.0,0.0,3.8,0
617880,DDD,2014B,0,1,1,0,0,60,Pass,28,5.0,23.583333333333332,12.0,46.0,449.57638888888886,231.0,4.3584905660377355,21.76923076923077,7.9,0.0,0.0,0.0,0.0,3.95,0
617897,DDD,2014B,1,0,2,0,0,60,Fail,28,10.0,34.111111111111114,9.0,42.0,918.7654320987654,225.0,2.710843373493976,30.7,6.4,0.0,1.0,0.0,0.0,3.2,0
618131,DDD,2014B,1,0,0,0,0,60,Fail,28,0.0,18.666666666666668,6.0,19.0,171.2222222222222,7.0,0.0660377358490566,16.0,6.5,0.0,0.0,0.0,0.0,3.25,0
618171,DDD,2014B,1,0,2,0,0,90,Fail,28,8.0,23.428571428571427,14.0,40.0,219.10204081632654,144.0,0.7783783783783784,21.866666666666667,6.2,0.0,3.0,0.0,0.0,3.1,0
618295,DDD,2014B,1,0,1,0,0,60,Pass,28,9.0,16.96,25.0,58.0,154.3584,138.0,0.4808362369337979,16.307692307692307,6.8,0.0,1.0,0.0,0.0,3.4,0
618377,DDD,2014B,1,0,0,0,0,60,Pass,28,4.0,15.333333333333334,12.0,41.0,347.0555555555555,104.0,1.2839506172839505,14.153846153846153,7.5,0.0,0.0,0.0,0.0,3.75,0
618649,DDD,2014B,0,0,0,1,0,90,Pass,28,9.0,11.791666666666666,24.0,33.0,241.08159722222217,61.0,0.273542600896861,11.32,10.879999999999999,1.0,2.5,1.0,1.0,3.6266666666666665,0
618675,DDD,2014B,1,1,2,0,0,60,Fail,28,4.0,12.166666666666666,6.0,19.0,47.47222222222222,49.0,1.96,10.428571428571429,8.2,0.0,2.0,0.0,0.0,4.1,0
618682,DDD,2014B,0,0,2,1,0,60,Withdrawn,53,7.0,24.071428571428573,14.0,39.0,745.9234693877553,121.0,0.5576036866359447,22.466666666666665,2.6,1.0,-11.0,0.0,0.0,1.3,1
618683,DDD,2014B,1,1,1,0,0,60,Distinction,28,10.0,26.083333333333332,24.0,105.0,829.6597222222223,157.0,0.33404255319148934,25.04,11.4,1.0,-1.0,9.0,-3.0,3.8000000000000003,0
618696,DDD,2014B,1,0,0,0,0,60,Fail,28,6.0,16.0,13.0,38.0,217.23076923076923,73.0,0.5367647058823529,14.857142857142858,8.6,0.0,1.0,0.0,0.0,4.3,0
618845,DDD,2014B,0,0,0,0,0,60,Pass,28,5.0,18.615384615384617,26.0,50.0,267.5443786982249,139.0,0.40173410404624277,17.925925925925927,8.9,0.0,4.0,0.0,0.0,4.45,0
618937,DDD,2014B,1,0,0,0,0,60,Pass,28,0.0,17.054054054054053,37.0,56.0,98.91599707815925,201.0,0.46635730858468677,16.605263157894736,9.6,0.0,2.0,0.0,0.0,4.8,0
618940,DDD,2014B,0,1,1,0,0,60,Distinction,28,10.0,22.77777777777778,18.0,68.0,324.283950617284,192.0,0.8767123287671232,21.57894736842105,6.8,0.0,7.0,0.0,0.0,3.4,0
618963,DDD,2014B,0,0,2,0,0,60,Withdrawn,32,6.0,21.53846153846154,13.0,29.0,294.094674556213,1.0,0.0035714285714285713,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
618968,DDD,2014B,1,0,0,1,0,60,Withdrawn,37,0.0,10.25,16.0,26.0,118.9375,103.0,1.6612903225806452,9.647058823529411,5.6,1.0,-8.0,0.0,0.0,2.8,1
618998,DDD,2014B,1,0,2,0,0,60,Fail,28,4.0,14.285714285714286,7.0,32.0,159.63265306122452,19.0,0.23170731707317074,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0
619297,DDD,2014B,0,0,2,0,0,60,Pass,28,0.0,20.142857142857142,28.0,60.0,364.1224489795918,266.0,0.8896321070234113,19.448275862068964,8.1,0.0,5.0,0.0,0.0,4.05,0
619359,DDD,2014B,1,0,1,1,0,60,Distinction,28,10.0,17.133333333333333,15.0,37.0,219.84888888888887,95.0,0.5828220858895705,16.0625,7.78,1.0,4.0,210.25,-14.5,2.5933333333333333,0
619382,DDD,2014B,1,0,1,0,0,60,Withdrawn,79,3.0,17.470588235294116,17.0,30.0,364.2491349480969,8.0,0.027586206896551724,16.5,5.6,1.0,-3.0,0.0,0.0,2.8,1
619403,DDD,2014B,0,0,1,0,0,60,Pass,28,3.0,19.916666666666668,24.0,58.0,221.4097222222222,143.0,0.4255952380952381,19.12,8.1,0.0,2.0,0.0,0.0,4.05,0
619851,DDD,2014B,0,0,0,0,0,60,Withdrawn,213,9.0,7.0,21.0,33.0,47.142857142857146,1.0,0.006802721088435374,6.681818181818182,4.2,1.0,-1.0,0.0,0.0,2.1,1
619939,DDD,2014B,0,0,2,0,0,75,Fail,28,9.0,10.0,2.0,4.0,4.0,12.0,1.3333333333333333,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0
619964,DDD,2014B,0,0,0,1,0,60,Withdrawn,93,3.0,12.736842105263158,19.0,29.0,185.87811634349032,48.0,0.24615384615384617,12.1,14.4,2.0,-13.5,81.0,-9.0,4.8,1
620060,DDD,2014B,0,0,0,0,0,60,Withdrawn,72,7.0,8.96,25.0,46.0,68.5184,40.0,0.21621621621621623,8.615384615384615,16.1,0.0,0.0,25.0,5.0,5.366666666666667,1
620102,DDD,2014B,1,0,2,0,0,60,Fail,28,7.0,29.210526315789473,19.0,64.0,540.1662049861494,232.0,0.7160493827160493,27.75,7.1,0.0,2.0,0.0,0.0,3.55,0
620159,DDD,2014B,1,1,1,0,0,60,Pass,28,6.0,17.666666666666668,15.0,25.0,208.0888888888889,103.0,0.6319018404907976,16.5625,8.780000000000001,1.0,-1.5,306.25,17.5,2.926666666666667,0
620231,DDD,2014B,1,0,1,0,0,60,Pass,28,9.0,16.25,16.0,57.0,199.1875,155.0,1.4622641509433962,15.294117647058824,8.86,1.0,-1.0,6.25,-2.5,2.953333333333333,0
620243,DDD,2014B,1,0,2,0,0,90,Pass,28,9.0,7.571428571428571,7.0,15.0,35.95918367346938,40.0,2.857142857142857,6.625,9.08,1.0,-1.5,64.0,-8.0,3.026666666666667,0
620337,DDD,2014B,0,1,1,0,0,120,Fail,28,4.0,18.695652173913043,23.0,47.0,314.2117202268431,227.0,1.1127450980392157,17.916666666666668,6.2,0.0,1.0,0.0,0.0,3.1,0
620393,DDD,2014B,1,0,0,0,0,60,Withdrawn,24,4.0,9.423076923076923,26.0,28.0,28.16715976331361,46.0,0.23,9.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,1
620437,DDD,2014B,0,0,0,0,0,60,Fail,28,7.0,23.571428571428573,35.0,62.0,390.75918367346947,412.0,0.9951690821256038,22.916666666666668,5.5,0.0,1.0,0.0,0.0,2.75,0
620608,DDD,2014B,0,0,0,0,0,60,Fail,28,0.0,27.482758620689655,29.0,71.0,701.6290130796672,398.0,0.995,26.566666666666666,7.1,0.0,4.0,0.0,0.0,3.55,0
620630,DDD,2014B,1,2,2,0,0,60,Pass,28,9.0,33.205882352941174,34.0,166.0,1275.1046712802768,278.0,0.32629107981220656,32.25714285714286,9.5,0.0,27.0,0.0,0.0,4.75,0
620658,DDD,2014B,1,0,0,0,0,60,Pass,28,7.0,19.36842105263158,19.0,39.0,361.9168975069253,104.0,0.39245283018867927,18.4,8.5,0.0,1.0,0.0,0.0,4.25,0
620734,DDD,2014B,1,0,1,0,0,60,Distinction,28,8.0,17.25,24.0,69.0,468.0208333333333,156.0,0.6023166023166023,16.56,8.5,0.0,2.0,0.0,0.0,4.25,0
620793,DDD,2014B,0,0,0,0,0,60,Withdrawn,29,4.0,11.666666666666666,3.0,11.0,27.555555555555557,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,1
620820,DDD,2014B,1,1,0,0,0,60,Distinction,28,10.0,25.833333333333332,6.0,40.0,1142.4722222222222,138.0,7.666666666666667,22.142857142857142,8.6,0.0,5.0,0.0,0.0,4.3,0
620892,DDD,2014B,1,0,2,0,0,60,Fail,28,7.0,24.90909090909091,11.0,27.0,827.1735537190084,80.0,0.41025641025641024,22.833333333333332,5.6,0.0,0.0,0.0,0.0,2.8,0
620925,DDD,2014B,0,0,0,0,0,60,Withdrawn,37,8.0,8.4,5.0,13.0,15.440000000000001,33.0,3.3,7.0,5.7,0.0,1.0,0.0,0.0,2.85,1
620951,DDD,2014B,1,1,2,0,0,60,Withdrawn,191,0.0,17.3,10.0,23.0,402.21000000000004,0.0,0.0,15.727272727272727,7.1,1.0,-1.0,0.0,0.0,3.55,1
620974,DDD,2014B,0,0,0,1,0,90,Withdrawn,183,4.0,11.833333333333334,30.0,61.0,190.00555555555556,156.0,0.78,11.451612903225806,48.695,7.0,-5.111111111111111,244.6172839506173,-17.77777777777778,4.8695,1
621004,DDD,2014B,1,0,0,0,0,60,Pass,28,5.0,10.76923076923077,13.0,35.0,170.79289940828403,49.0,0.532608695652174,10.0,7.4,0.0,1.0,0.0,0.0,3.7,0
621010,DDD,2014B,1,0,2,0,0,60,Pass,28,5.0,17.416666666666668,24.0,55.0,166.1597222222222,116.0,0.38283828382838286,16.72,8.0,0.0,9.0,0.0,0.0,4.0,0
621300,DDD,2014B,1,0,0,0,0,90,Distinction,28,4.0,12.25,16.0,25.0,77.9375,59.0,0.427536231884058,11.529411764705882,8.36,1.0,-1.0,25.0,-5.0,2.7866666666666666,0
621352,DDD,2014B,1,0,0,0,0,60,Fail,28,9.0,13.633333333333333,30.0,31.0,158.8322222222222,117.0,0.3993174061433447,13.193548387096774,7.4,0.0,0.0,0.0,0.0,3.7,0
621384,DDD,2014B,1,0,2,0,0,60,Fail,28,9.0,5.5,6.0,9.0,4.916666666666667,2.0,0.0625,4.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0
621442,DDD,2014B,1,0,2,0,0,60,Pass,28,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1.0,-3.0,0.0,0.0,0.44,0
621457,DDD,2014B,1,1,0,1,0,60,Distinction,28,3.0,10.159090909090908,44.0,45.0,66.72469008264464,110.0,0.3254437869822485,9.933333333333334,7.0,0.0,6.0,0.0,0.0,3.5,0
621615,DDD,2014B,1,0,1,0,0,60,Distinction,28,9.0,26.266666666666666,45.0,98.0,440.5511111111111,350.0,0.42016806722689076,25.695652173913043,8.4,0.0,9.0,0.0,0.0,4.2,0
621659,DDD,2014B,0,0,2,0,0,60,Withdrawn,205,9.0,13.506849315068493,73.0,90.0,134.57872021017076,327.0,0.4954545454545455,13.324324324324325,74.5,3.0,-1.4,772.1600000000001,-30.799999999999997,6.7727272727272725,1
621675,DDD,2014B,1,0,2,0,0,120,Withdrawn,5,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1
621699,DDD,2014B,0,0,2,0,0,60,Pass,28,6.0,11.842105263157896,19.0,36.0,118.23822714681438,126.0,1.26,11.25,6.5,0.0,2.0,0.0,0.0,3.25,0
621883,DDD,2014B,1,0,2,0,0,60,Distinction,28,1.0,18.487179487179485,39.0,75.0,185.42932281393817,225.0,0.45271629778672035,18.025,7.6,0.0,0.0,0.0,0.0,3.8,0
621908,DDD,2014B,1,0,2,0,0,60,Fail,28,4.0,10.3,10.0,28.0,78.81,40.0,0.625,9.363636363636363,7.5,0.0,3.0,0.0,0.0,3.75,0
622086,DDD,2014B,1,1,1,0,0,60,Pass,28,10.0,7.1,10.0,20.0,11.09,42.0,1.4,6.454545454545454,8.0,0.0,0.0,0.0,0.0,4.0,0
622175,DDD,2014B,0,0,0,0,0,120,Fail,28,6.0,15.11111111111111,27.0,51.0,191.2098765432099,226.0,1.2349726775956285,14.571428571428571,8.9,0.0,4.0,0.0,0.0,4.45,0
622192,DDD,2014B,0,0,0,0,0,60,Distinction,28,4.0,17.1875,16.0,69.0,209.40234375,42.0,0.1794871794871795,16.176470588235293,9.26,1.0,0.5,0.25,-0.5,3.0866666666666664,0
622207,DDD,2014B,1,0,2,0,0,60,Fail,28,8.0,7.25,4.0,11.0,12.1875,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0
622215,DDD,2014B,0,0,0,0,0,90,Pass,28,9.0,12.8,5.0,12.0,171.36,37.0,1.3214285714285714,10.666666666666666,5.5,1.0,-1.0,240.25,15.5,1.8333333333333333,0
622225,DDD,2014B,1,0,0,1,0,60,Fail,28,7.0,9.444444444444445,9.0,22.0,86.46913580246914,57.0,1.9655172413793103,8.5,3.4,0.0,1.0,0.0,0.0,1.7,0
622281,DDD,2014B,1,0,0,1,0,60,Withdrawn,135,5.0,15.5,4.0,18.0,95.25,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,1
622413,DDD,2014B,0,0,2,0,0,60,Pass,28,3.0,12.714285714285714,7.0,27.0,134.20408163265304,67.0,2.9130434782608696,11.125,6.9,1.0,-2.5,1190.25,34.5,2.3000000000000003,0
622435,DDD,2014B,1,0,0,0,0,60,Fail,28,0.0,19.363636363636363,22.0,27.0,410.595041322314,218.0,1.0430622009569377,18.52173913043478,6.9,0.0,5.0,0.0,0.0,3.45,0
622499,DDD,2014B,1,0,0,0,0,60,Withdrawn,73,1.0,10.606060606060606,33.0,54.0,91.57208448117538,75.0,0.2717391304347826,10.294117647058824,2.075,0.0,0.5,49.0,-7.0,0.6916666666666668,1
622541,DDD,2014B,1,0,1,0,0,60,Pass,28,10.0,13.964285714285714,28.0,33.0,79.60586734693875,168.0,0.75,13.482758620689655,8.14,1.0,0.5,0.25,0.5,2.7133333333333334,0
622571,DDD,2014B,1,0,0,0,0,60,Fail,28,3.0,10.071428571428571,14.0,23.0,41.78061224489795,33.0,0.30275229357798167,9.4,7.6,0.0,2.0,0.0,0.0,3.8,0
622614,DDD,2014B,1,0,2,0,0,60,Fail,28,4.0,13.210526315789474,19.0,35.0,84.06094182825484,117.0,0.8666666666666667,12.55,0.0,0.0,0.0,0.0,0.0,0.0,0
622630,DDD,2014B,1,0,0,0,0,60,Withdrawn,55,1.0,33.833333333333336,6.0,27.0,539.8055555555557,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1
622657,DDD,2014B,1,1,2,0,0,60,Fail,28,5.0,10.666666666666666,24.0,46.0,241.3888888888889,65.0,0.3385416666666667,10.24,0.0,0.0,0.0,0.0,0.0,0.0,0
622672,DDD,2014B,1,0,2,0,0,60,Withdrawn,47,0.0,13.5,4.0,13.0,33.25,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1
622724,DDD,2014B,1,0,2,0,0,60,Pass,28,8.0,15.4375,16.0,35.0,171.99609375,86.0,0.5308641975308642,14.529411764705882,9.9,0.0,1.0,0.0,0.0,4.95,0
622764,DDD,2014B,0,1,0,0,0,60,Distinction,28,9.0,28.217391304347824,23.0,65.0,340.95274102079395,292.0,0.8156424581005587,27.041666666666668,9.2,0.0,3.0,0.0,0.0,4.6,0
622790,DDD,2014B,1,0,1,0,0,60,Withdrawn,44,7.0,16.73170731707317,41.0,58.0,315.12314098750744,237.0,0.5266666666666666,16.333333333333332,6.1,0.0,1.0,0.0,0.0,3.05,1
622792,DDD,2014B,1,0,0,0,0,60,Fail,28,9.0,6.166666666666667,6.0,11.0,13.805555555555555,0.0,0.0,5.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0
622844,DDD,2014B,0,0,0,0,0,60,Withdrawn,121,5.0,11.456521739130435,46.0,52.0,102.07419659735348,95.0,0.21939953810623555,11.212765957446809,3.4,1.0,-9.0,0.0,0.0,1.7,1
622851,DDD,2014B,1,0,0,0,0,60,Fail,28,1.0,11.333333333333334,9.0,33.0,93.1111111111111,17.0,0.19767441860465115,10.2,6.7,0.0,0.0,0.0,0.0,3.35,0
622873,DDD,2014B,0,1,2,1,0,60,Withdrawn,23,4.0,16.666666666666668,9.0,29.0,200.88888888888889,86.0,1.323076923076923,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1
622900,DDD,2014B,0,0,1,0,0,60,Fail,28,1.0,14.2,5.0,21.0,92.56000000000002,20.0,0.38461538461538464,11.833333333333334,7.4,0.0,1.0,0.0,0.0,3.7,0
623008,DDD,2014B,1,1,0,1,0,60,Pass,28,5.0,11.142857142857142,7.0,8.0,62.40816326530612,72.0,10.285714285714286,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0
623015,DDD,2014B,0,0,0,0,0,90,Fail,28,1.0,8.8,5.0,6.0,92.16,34.0,3.090909090909091,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
623052,DDD,2014B,0,1,0,0,0,90,Withdrawn,155,3.0,11.886075949367088,158.0,48.0,186.936388399295,655.0,0.5351307189542484,11.81132075471698,123.91999999999999,3.0,6.1,15.089999999999998,-4.099999999999994,11.265454545454544,1
623073,DDD,2014B,0,1,0,0,0,60,Pass,28,0.0,25.060606060606062,33.0,55.0,437.5720844811754,427.0,1.0648379052369077,24.323529411764707,9.3,0.0,1.0,0.0,0.0,4.65,0
623099,DDD,2014B,1,0,0,0,0,60,Withdrawn,32,7.0,16.0,9.0,28.0,245.11111111111111,2.0,0.013986013986013986,14.4,0.0,0.0,0.0,0.0,0.0,0.0,1
623164,DDD,2014B,0,0,0,0,0,60,Pass,28,7.0,14.53125,32.0,66.0,188.3115234375,184.0,0.6524822695035462,14.090909090909092,9.3,0.0,1.0,0.0,0.0,4.65,0
